# Brio-Wu, gamma = 2, Bx = 0.75, t = 0.1: HLL finite volume, 10000 cells, sampled at 2000 points
# x rho u v w p By Bz
0.57675 0.23485314958381895 0.6002383187360238 -1.584722354244687 0.0 0.5166691848356568 -0.5336558199402824 0.0
0.57725 0.23484331378342563 0.6002427339425964 -1.584728743133932 0.0 0.5166723392269972 -0.5336533025904651 0.0
0.57775 0.23484236831615873 0.6002471812044907 -1.584735191381059 0.0 0.5166755162100584 -0.5336507632063487 0.0
0.57825 0.23484746192393013 0.6002516608827398 -1.5847416997377564 0.0 0.5166787161571742 -0.5336482014138245 0.0
0.57875 0.23485650721631945 0.6002561733434739 -1.5847482689676058 0.0 0.5166819394161573 -0.5336456168561535 0.0
0.57925 0.23486800236583388 0.6002607189597037 -1.5847548998489904 0.0 0.5166851863191684 -0.5336430091870479 0.0
0.57975 0.23488088758765766 0.6002652981103239 -1.5847615931734265 0.0 0.5166884571880214 -0.5336403780666241 0.0
0.58025 0.2348944316300582 0.6002699111802862 -1.5847683497459228 0.0 0.5166917523387822 -0.5336377231577946 0.0
0.58075 0.23490814350648195 0.600274558560784 -1.584775170385355 0.0 0.5166950720852042 -0.533635044123542 0.0
0.58125 0.23492170498628415 0.6002792406494362 -1.584782055924841 0.0 0.5166984167412749 -0.5336323406248911 0.0
0.58175 0.23493491980392542 0.6002839578504617 -1.5847890072121265 0.0 0.516701786623078 -0.5336296123194122 0.0
0.58225 0.23494767606952566 0.6002887105748349 -1.5847960251099826 0.0 0.516705182050152 -0.5336268588601304 0.0
0.58275 0.23495991890901108 0.6002934992404427 -1.5848031104965914 0.0 0.516708603346468 -0.5336240798947255 0.0
0.58325 0.2349716308884396 0.6002983242722518 -1.5848102642659372 0.0 0.516712050841126 -0.5336212750649435 0.0
0.58375 0.23498281825788497 0.6003031861025004 -1.5848174873281833 0.0 0.5167155248688506 -0.53361844400615 0.0
0.58425 0.2349935014710538 0.6003080851708918 -1.5848247806100526 0.0 0.516719025770344 -0.5336155863469891 0.0
0.58475 0.2350037087923315 0.6003130219247749 -1.5848321450552219 0.0 0.5167225538925577 -0.5336127017091186 0.0
0.58525 0.23501347209440282 0.6003179968193121 -1.5848395816247267 0.0 0.5167261095889049 -0.5336097897069988 0.0
0.58575 0.23502282418219794 0.6003230103176281 -1.584847091297377 0.0 0.5167296932194448 -0.5336068499477123 0.0
0.58625 0.23503179716013714 0.600328062890996 -1.5848546750701753 0.0 0.5167333051510339 -0.533603882030796 0.0
0.58675 0.23504042149771584 0.6003331550190315 -1.5848623339587358 0.0 0.5167369457574529 -0.5336008855480754 0.0
0.58725 0.23504872555148412 0.6003382871899061 -1.584870068997711 0.0 0.5167406154195333 -0.5335978600834994 0.0
0.58775 0.23505673537682067 0.6003434599005465 -1.5848778812412387 0.0 0.5167443145252818 -0.5335948052129804 0.0
0.58825 0.23506447471696104 0.600348673656821 -1.5848857717633997 0.0 0.5167480434700228 -0.5335917205042342 0.0
0.58875 0.23507196509481182 0.6003539289737181 -1.5848937416587043 0.0 0.5167518026565443 -0.5335886055166231 0.0
0.58925 0.23507922595940026 0.6003592263755567 -1.5849017920425723 0.0 0.5167555924952404 -0.5335854598009818 0.0
0.58975 0.2350862748566691 0.6003645663962297 -1.5849099240518163 0.0 0.5167594134042501 -0.5335822828994276 0.0
0.59025 0.2350931276062085 0.6003699495794521 -1.5849181388451348 0.0 0.5167632658096023 -0.5335790743451608 0.0
0.59075 0.23509979847326845 0.6003753764790054 -1.5849264376036345 0.0 0.5167671501453724 -0.5335758336622674 0.0
0.59125 0.23510630033032587 0.6003808476589363 -1.584934821531375 0.0 0.5167710668538682 -0.5335725603655262 0.0
0.59175 0.23511264480553648 0.6003863636937546 -1.5849432918559452 0.0 0.5167750163858232 -0.5335692539602145 0.0
0.59225 0.2351188424172427 0.6003919251686574 -1.5849518498290351 0.0 0.5167789992005914 -0.5335659139418946 0.0
0.59275 0.23512490269475406 0.6003975326798221 -1.5849604967270106 0.0 0.5167830157663222 -0.5335625397961787 0.0
0.59325 0.23513083428619128 0.6004031868347276 -1.584969233851484 0.0 0.5167870665601372 -0.5335591309984737 0.0
0.59375 0.23513664505444354 0.6004088882524645 -1.5849780625299192 0.0 0.5167911520683179 -0.5335556870137251 0.0
0.5942500000000001 0.23514234216237945 0.6004146375639953 -1.584986984116275 0.0 0.5167952727865278 -0.5335522072961744 0.0
0.59475 0.23514793214843163 0.6004204354123681 -1.5849959999916905 0.0 0.5167994292200617 -0.5335486912891233 0.0
0.5952500000000001 0.2351534209936082 0.6004262824529568 -1.5850051115651864 0.0 0.5168036218840961 -0.5335451384246856 0.0
0.59575 0.2351588141808977 0.6004321793537695 -1.5850143202743532 0.0 0.5168078513039261 -0.5335415481235095 0.0
0.5962500000000001 0.2351641167479423 0.6004381267958266 -1.5850236275860436 0.0 0.5168121180151809 -0.5335379197944714 0.0
0.59675 0.23516933333376627 0.6004441254735391 -1.5850330349970831 0.0 0.5168164225640516 -0.5335342528343591 0.0
0.5972500000000001 0.23517446822025864 0.6004501760950477 -1.5850425440350233 0.0 0.5168207655075514 -0.5335305466275678 0.0
0.59775 0.23517952536902134 0.6004562793825005 -1.5850521562589583 0.0 0.5168251474138105 -0.533526800545808 0.0
0.5982500000000001 0.23518450845411948 0.6004624360723334 -1.5850618732603563 0.0 0.5168295688623815 -0.5335230139478049 0.0
0.59875 0.2351894208912009 0.600468646915626 -1.5850716966639011 0.0 0.5168340304445308 -0.5335191861789675 0.0
0.5992500000000001 0.23519426586340564 0.6004749126785356 -1.585081628128316 0.0 0.5168385327635089 -0.5335153165710239 0.0
0.59975 0.23519904634443622 0.6004812341427674 -1.58509166934722 0.0 0.5168430764348229 -0.533511404441635 0.0
0.6002500000000001 0.23520376511912505 0.6004876121059933 -1.5851018220500248 0.0 0.5168476620865416 -0.5335074490940218 0.0
0.60075 0.23520842480178558 0.6004940473821926 -1.5851120880029081 0.0 0.516852290359651 -0.5335034498166082 0.0
0.6012500000000001 0.23521302785259723 0.6005005408019761 -1.5851224690098256 0.0 0.5168569619084306 -0.5334994058826649 0.0
0.60175 0.23521757659223613 0.6005070932129866 -1.585132966913527 0.0 0.5168616774008162 -0.5334953165499136 0.0
0.6022500000000001 0.23522207321494845 0.6005137054804099 -1.5851435835965608 0.0 0.5168664375187315 -0.5334911810600921 0.0
0.60275 0.23522651980024287 0.6005203784875559 -1.5851543209822927 0.0 0.5168712429584131 -0.5334869986384804 0.0
0.6032500000000001 0.23523091832336665 0.6005271131364012 -1.5851651810359777 0.0 0.516876094430766 -0.5334827684934369 0.0
0.60375 0.23523527066470987 0.6005339103480186 -1.5851761657659262 0.0 0.5168809926617827 -0.5334784898159596 0.0
0.6042500000000001 0.2352395786182514 0.600540771062953 -1.5851872772247382 0.0 0.5168859383930096 -0.5334741617792575 0.0
0.60475 0.2352438438991457 0.6005476962416539 -1.5851985175105563 0.0 0.5168909323820055 -0.5334697835382949 0.0
0.6052500000000001 0.23524806815053362 0.600554686865066 -1.5852098887683004 0.0 0.5168959754027584 -0.5334653542292661 0.0
0.60575 0.23525225294966506 0.6005617439353499 -1.5852213931908932 0.0 0.5169010682460708 -0.533460872969022 0.0
0.6062500000000001 0.23525639981342122 0.600568868476592 -1.5852330330205398 0.0 0.5169062117199708 -0.5334563388544804 0.0
0.60675 0.23526051020331298 0.6005760615353875 -1.585244810550122 0.0 0.5169114066502005 -0.5334517509620748 0.0
0.6072500000000001 0.2352645855300165 0.6005833241812855 -1.5852567281246974 0.0 0.5169166538807841 -0.5334471083472346 0.0
0.60775 0.2352686271574832 0.6005906575072499 -1.585268788143054 0.0 0.5169219542746198 -0.5334424100438475 0.0
0.6082500000000001 0.23527263640665375 0.6005980626303002 -1.5852809930592529 0.0 0.5169273087140145 -0.5334376550636498 0.0
0.60875 0.23527661455881688 0.6006055406923699 -1.5852933453841274 0.0 0.5169327181011658 -0.533432842395527 0.0
0.6092500000000001 0.23528056285865992 0.6006130928612529 -1.5853058476868218 0.0 0.5169381833586324 -0.5334279710047716 0.0
0.60975 0.2352844825170656 0.6006207203314132 -1.5853185025964467 0.0 0.5169437054298899 -0.5334230398323716 0.0
0.6102500000000001 0.23528837471369016 0.600628424324583 -1.5853313128039073 0.0 0.5169492852800074 -0.5334180477943596 0.0
0.61075 0.2352922405993397 0.6006362060902646 -1.5853442810638332 0.0 0.5169549238963896 -0.5334129937811743 0.0
0.6112500000000001 0.23529608129814336 0.6006440669063857 -1.5853574101965244 0.0 0.5169606222894985 -0.5334078766569548 0.0
0.61175 0.23529989790953 0.6006520080802652 -1.5853707030898443 0.0 0.5169663814934722 -0.5334026952587128 0.0
0.6122500000000001 0.23530369151003316 0.6006600309498137 -1.5853841627010865 0.0 0.5169722025666927 -0.5333974483954061 0.0
0.61275 0.23530746315496914 0.6006681368846754 -1.5853977920589553 0.0 0.5169780865924094 -0.5333921348470119 0.0
0.6132500000000001 0.23531121388002127 0.6006763272871056 -1.5854115942657472 0.0 0.5169840346795139 -0.5333867533636703 0.0
0.61375 0.2353149447027438 0.6006846035925902 -1.5854255724997395 0.0 0.5169900479634632 -0.5333813026648979 0.0
0.6142500000000001 0.2353186566239691 0.6006929672704966 -1.5854397300176564 0.0 0.5169961276072229 -0.5333757814387654 0.0
0.61475 0.23532235062909962 0.600701419825083 -1.5854540701570867 0.0 0.517002274802125 -0.533370188340934 0.0
0.6152500000000001 0.2353260276892894 0.6007099627969138 -1.5854685963388364 0.0 0.5170084907685879 -0.533364521993535 0.0
0.61575 0.23532968876254612 0.6007185977644253 -1.5854833120693206 0.0 0.5170147767568316 -0.5333587809839679 0.0
0.6162500000000001 0.23533333479480117 0.6007273263452415 -1.5854982209431785 0.0 0.5170211340477471 -0.5333529638637609 0.0
0.61675 0.23533696672096838 0.6007361501970886 -1.5855133266461852 0.0 0.5170275639539774 -0.5333470691475444 0.0
0.6172500000000001 0.23534058546597644 0.6007450710185142 -1.5855286329583682 0.0 0.5170340678211409 -0.533341095312061 0.0
0.61775 0.2353441919457412 0.6007540905498728 -1.585544143757138 0.0 0.5170406470289959 -0.5333350407950563 0.0
0.6182500000000001 0.23534778706805282 0.6007632105748575 -1.5855598630203185 0.0 0.517047302992446 -0.5333289039939536 0.0
0.61875 0.23535137173339482 0.600772432922481 -1.5855757948291316 0.0 0.5170540371624217 -0.5333226832643462 0.0
0.6192500000000001 0.23535494683574418 0.6007817594690059 -1.5855919433713432 0.0 0.517060851026847 -0.5333163769184727 0.0
0.61975 0.23535851326339782 0.6007911921393909 -1.5856083129447796 0.0 0.5170677461118756 -0.5333099832238263 0.0
0.6202500000000001 0.23536207189982672 0.600800732908277 -1.5856249079611993 0.0 0.5170747239833831 -0.53330350040188 0.0
0.62075 0.23536562362451716 0.6008103838009815 -1.5856417329503336 0.0 0.5170817862485366 -0.5332969266267767 0.0
0.6212500000000001 0.23536916931375376 0.6008201468950304 -1.585658792563871 0.0 0.517088934557218 -0.5332902600237968 0.0
0.62175 0.23537270984132683 0.6008300243224247 -1.585676091579312 0.0 0.5170961706032243 -0.5332834986675329 0.0
0.6222500000000001 0.23537624607920452 0.6008400182722632 -1.5856936349038595 0.0 0.5171034961254132 -0.5332766405799041 0.0
0.62275 0.23537977889823647 0.6008501309930202 -1.5857114275786657 0.0 0.5171109129090741 -0.5332696837282409 0.0
0.6232500000000001 0.23538330916892505 0.6008603647941291 -1.5857294747835868 0.0 0.5171184227876807 -0.5332626260235618 0.0
0.62375 0.23538683776223537 0.6008707220471896 -1.5857477818423231 0.0 0.5171260276448943 -0.5332554653189278 0.0
0.6242500000000001 0.23539036555038412 0.600881205187489 -1.5857663542276559 0.0 0.517133729416542 -0.5332481994076411 0.0
0.62475 0.2353938934075605 0.600891816716347 -1.5857851975665727 0.0 0.5171415300923637 -0.5332408260211076 0.0
0.6252500000000001 0.23539742221057874 0.6009025592043136 -1.5858043176452752 0.0 0.517149431717521 -0.533233342826354 0.0
0.62575 0.2354009528395302 0.600913435294512 -1.5858237204144037 0.0 0.5171574363941605 -0.5332257474234406 0.0
0.6262500000000001 0.23540448617851908 0.6009244477052682 -1.5858434119948424 0.0 0.5171655462833973 -0.5332180373430525 0.0
0.62675 0.23540802311649106 0.6009355992319382 -1.5858633986841528 0.0 0.5171737636077596 -0.5332102100442973 0.0
0.6272500000000001 0.23541156454809173 0.600946892748621 -1.585883686963374 0.0 0.5171820906538108 -0.533202262912473 0.0
0.62775 0.23541511137448778 0.6009583312105156 -1.5859042835038755 0.0 0.5171905297746532 -0.5331941932565569 0.0
0.62825 0.2354186645041087 0.6009699176573616 -1.5859251951740854 0.0 0.5171990833921282 -0.5331859983062447 0.0
0.62875 0.2354222248533313 0.600981655217806 -1.5859464290461491 0.0 0.5172077539988035 -0.5331776752085935 0.0
0.62925 0.2354257933472117 0.6009935471135659 -1.58596799240305 0.0 0.5172165441602037 -0.5331692210246453 0.0
0.62975 0.2354293709203511 0.6010055966624865 -1.5859898927466165 0.0 0.5172254565176628 -0.5331606327263546 0.0
0.63025 0.23543295851785928 0.601017807280923 -1.5860121378062628 0.0 0.5172344937916392 -0.5331519071936687 0.0
0.63075 0.23543655709633388 0.6010301824863532 -1.5860347355480173 0.0 0.5172436587851222 -0.5331430412114138 0.0
0.63125 0.23544016762479963 0.6010427259008488 -1.5860576941835838 0.0 0.5172529543868978 -0.5331340314657667 0.0
0.63175 0.23544379108555522 0.60105544125595 -1.586081022179329 0.0 0.5172623835744398 -0.5331248745401697 0.0
0.63225 0.23544742847496294 0.601068332398572 -1.5861047282654053 0.0 0.5172719494165835 -0.5331155669108223 0.0
0.63275 0.23545108080434862 0.6010814032962283 -1.586128821445647 0.0 0.5172816550767211 -0.5331061049422671 0.0
0.63325 0.23545474910109604 0.6010946580407361 -1.5861533110085455 0.0 0.5172915038168768 -0.5330964848833125 0.0
0.63375 0.23545843440983455 0.601108100851505 -1.5861782065389924 0.0 0.5173014990022166 -0.5330867028629739 0.0
0.63425 0.23546213779360553 0.6011217360795766 -1.5862035179305156 0.0 0.5173116441054804 -0.5330767548861173 0.0
0.63475 0.23546586033499212 0.6011355682126943 -1.586229255397772 0.0 0.5173219427112685 -0.5330666368286446 0.0
0.63525 0.2354696031371777 0.601149601881936 -1.586255429488748 0.0 0.5173323985200281 -0.5330563444318579 0.0
0.63575 0.23547336732496374 0.6011638418695434 -1.5862820510969584 0.0 0.517343015351872 -0.533045873296179 0.0
0.63625 0.23547715404591404 0.6011782931159377 -1.5863091314750284 0.0 0.5173537971509826 -0.5330352188751669 0.0
0.63675 0.23548096447175082 0.6011929607241436 -1.5863366822500684 0.0 0.5173647479911352 -0.53302437647055 0.0
0.63725 0.23548479979960155 0.6012078499629971 -1.5863647154365017 0.0 0.5173758720805957 -0.5330133412280716 0.0
0.63775 0.23548866125164813 0.6012229662633293 -1.5863932434285215 0.0 0.5173871737600155 -0.5330021081402965 0.0
0.63825 0.23549255006432276 0.6012383151573994 -1.5864222788604048 0.0 0.5173986574544243 -0.5329906721029617 0.0
0.63875 0.23549646740712019 0.601253901835464 -1.5864518335756617 0.0 0.51741032731595 -0.5329790283321275 0.0
0.63925 0.2355004138294497 0.6012697281285296 -1.5864819116059425 0.0 0.5174221847926966 -0.5329671752010615 0.0
0.63975 0.23550438554362552 0.6012857721891792 -1.586512461965392 0.0 0.5174342122949509 -0.5329551333241428 0.0
0.64025 0.2355083494766775 0.6013018520879653 -1.58654306180619 0.0 0.5174462635666017 -0.5329430736641328 0.0
0.64075 0.23551207584262993 0.6013167104955744 -1.5865707901085697 0.0 0.5174573279635095 -0.5329321772492326 0.0
0.64125 0.2355140145415834 0.6013218720547633 -1.5865759580307297 0.0 0.5174605930148787 -0.5329304047581962 0.0
0.64175 0.2355037552733795 0.6012604207393643 -1.586426356177954 0.0 0.5174103113873338 -0.5329912089565771 0.0
0.64225 0.23541148072419524 0.6007504999336627 -1.5852355295916154 0.0 0.5169996647552908 -0.533472823578084 0.0
0.64275 0.23477149175781056 0.5972380580207209 -1.5770998640786353 0.0 0.5141815047955882 -0.5367534538930877 0.0
0.64325 0.23058928463826703 0.5740067255873126 -1.5244184290073 0.0 0.495775812464586 -0.5576623768320608 0.0
0.64375 0.20787487450659742 0.43880760703115745 -1.2455735341821814 0.0 0.3964874406824602 -0.6587247074835394 0.0
0.64425 0.1524354886151852 0.04338144771078742 -0.5732037025484389 0.0 0.17986055186339134 -0.8375746503689202 0.0
0.64475 0.12203980989803749 -0.20224682306571246 -0.2159383088547662 0.0 0.09663287119474351 -0.8968190504281074 0.0
0.64525 0.11745848520231489 -0.235732456717771 -0.16987814051604616 0.0 0.08833897857869222 -0.9025411206003361 0.0
0.64575 0.11706893129367489 -0.23831291181131226 -0.16634725886562238 0.0 0.08773426920299021 -0.9029588878783076 0.0
0.64625 0.11704042078060703 -0.23849486305595868 -0.16609227326802262 0.0 0.08769127139085975 -0.9029898826835396 0.0
0.64675 0.11703846107521189 -0.2385050941986115 -0.1660716614796673 0.0 0.08768828546572227 -0.9029933359227585 0.0
0.64725 0.1170383993218228 -0.23850309417728585 -0.1660677136399675 0.0 0.08768814598240615 -0.9029948360218935 0.0
0.64775 0.1170384732940343 -0.2385002083800052 -0.16606494321510842 0.0 0.08768821012237193 -0.9029962025909819 0.0
0.64825 0.11703855760850858 -0.2384972433967841 -0.16606224899113825 0.0 0.0876882899823781 -0.9029975650485982 0.0
0.64875 0.11703864334994657 -0.2384942564964779 -0.16605955256007074 0.0 0.08768837220143855 -0.902998932643509 0.0
0.64925 0.11703872988446701 -0.2384912516735973 -0.16605684823359398 0.0 0.0876884558280806 -0.9030003060804316 0.0
0.64975 0.11703881716703816 -0.2384882291345419 -0.16605413549407386 0.0 0.08768854079321153 -0.9030016854565811 0.0
0.65025 0.11703890519462239 -0.23848518881396336 -0.1660514141907007 0.0 0.0876886270906827 -0.9030030708267021 0.0
0.65075 0.11703899396728698 -0.2384821306250435 -0.16604868419815158 0.0 0.08768871471901318 -0.903004462243128 0.0
0.65125 0.11703908348540178 -0.23847905447839798 -0.16604594539311282 0.0 0.08768880367719156 -0.9030058597581837 0.0
0.65175 0.11703917374944367 -0.238475960283285 -0.16604319765249517 0.0 0.08768889396438262 -0.9030072634244162 0.0
0.65225 0.11703926476000254 -0.23847284794704282 -0.16604044085280137 0.0 0.08768898557993476 -0.903008673294883 0.0
0.65275 0.11703935651777875 -0.23846971737509715 -0.16603767487010593 0.0 0.08768907852337915 -0.9030100894231555 0.0
0.65325 0.11703944902357047 -0.23846656847133643 -0.16603489958030512 0.0 0.08768917279440658 -0.9030115118631741 0.0
0.65375 0.1170395422782719 -0.23846340113810768 -0.16603211485909053 0.0 0.08768926839286861 -0.9030129406692547 0.0
0.65425 0.11703963628288015 -0.23846021527598954 -0.16602932058176564 0.0 0.08768936531878369 -0.9030143758961879 0.0
0.65475 0.11703973103849427 -0.23845701078378448 -0.1660265166232172 0.0 0.08768946357233887 -0.9030158175992467 0.0
0.65525 0.11703982654631044 -0.23845378755863386 -0.1660237028579861 0.0 0.08768956315388055 -0.9030172658341431 0.0
0.65575 0.11703992280762111 -0.23845054549601571 -0.16602087916024216 0.0 0.0876896640639141 -0.9030187206570373 0.0
0.65625 0.11704001982381686 -0.23844728448966215 -0.1660180454037065 0.0 0.08768976630310488 -0.9030201821245742 0.0
0.6567500000000001 0.11704011759638551 -0.23844400443155012 -0.16601520146162868 0.0 0.08768986987227856 -0.9030216502938924 0.0
0.65725 0.11704021612691053 -0.23844070521193006 -0.1660123472067928 0.0 0.08768997477241802 -0.9030231252226159 0.0
0.6577500000000001 0.11704031541707037 -0.23843738671932158 -0.16600948251149 0.0 0.08769008100466058 -0.9030246069688637 0.0
0.65825 0.11704041546863855 -0.23843404884047512 -0.1660066072474804 0.0 0.08769018857030131 -0.9030260955912657 0.0
0.6587500000000001 0.11704051628348341 -0.2384306914603647 -0.16600372128596955 0.0 0.08769029747078849 -0.9030275911489742 0.0
0.65925 0.117040617863567 -0.23842731446218626 -0.16600082449759174 0.0 0.0876904077077254 -0.9030290937016653 0.0
0.6597500000000001 0.11704072021094497 -0.23842391772734536 -0.16599791675239203 0.0 0.08769051928286742 -0.903030603309549 0.0
0.66025 0.11704082332776626 -0.2384205011354421 -0.16599499791978592 0.0 0.08769063219812256 -0.9030321200333812 0.0
0.6607500000000001 0.11704092721627268 -0.23841706456425243 -0.16599206786854914 0.0 0.0876907464555512 -0.9030336439344722 0.0
0.66125 0.11704103187879869 -0.23841360788972166 -0.16598912646678685 0.0 0.08769086205736454 -0.9030351750746949 0.0
0.6617500000000001 0.11704113731777122 -0.23841013098595032 -0.16598617358191328 0.0 0.08769097900592349 -0.9030367135164947 0.0
0.66225 0.11704124353570923 -0.23840663372517917 -0.16598320908062458 0.0 0.0876910973037408 -0.9030382593228986 0.0
0.6627500000000001 0.11704135053522392 -0.2384031159777686 -0.16598023282887925 0.0 0.08769121695347781 -0.9030398125575257 0.0
0.66325 0.11704145831901812 -0.2383995776121923 -0.16597724469186736 0.0 0.0876913379579457 -0.9030413732845965 0.0
0.6637500000000001 0.11704156688988639 -0.23839601849501393 -0.1659742445339947 0.0 0.08769146032010466 -0.9030429415689426 0.0
0.66425 0.11704167625071495 -0.23839243849087532 -0.16597123221885285 0.0 0.08769158404306399 -0.9030445174760166 0.0
0.6647500000000001 0.1170417864044816 -0.23838883746247527 -0.16596820760919845 0.0 0.08769170913008106 -0.9030461010719028 0.0
0.66525 0.11704189735425562 -0.23838521527055598 -0.1659651705669254 0.0 0.08769183558456206 -0.9030476924233266 0.0
0.6657500000000001 0.11704200910319813 -0.23838157177388403 -0.16596212095304416 0.0 0.08769196341006136 -0.9030492915976658 0.0
0.66625 0.1170421216545617 -0.2383779068292308 -0.165959058627654 0.0 0.08769209261028221 -0.9030508986629602 0.0
0.6667500000000001 0.11704223501169048 -0.2383742202913535 -0.16595598344992243 0.0 0.08769222318907499 -0.9030525136879228 0.0
0.66725 0.11704234917802056 -0.23837051201297813 -0.1659528952780559 0.0 0.08769235515043938 -0.9030541367419503 0.0
0.6677500000000001 0.11704246415707988 -0.2383667818447768 -0.16594979396927842 0.0 0.0876924884985224 -0.9030557678951344 0.0
0.66825 0.11704257995248853 -0.23836302963534714 -0.1659466793798052 0.0 0.08769262323762061 -0.9030574072182724 0.0
0.6687500000000001 0.11704269656795889 -0.23835925523119228 -0.16594355136481745 0.0 0.08769275937217891 -0.9030590547828792 0.0
0.66925 0.11704281400729595 -0.23835545847669845 -0.16594040977843472 0.0 0.0876928969067905 -0.9030607106611985 0.0
0.6697500000000001 0.11704293227439747 -0.23835163921411026 -0.16593725447369098 0.0 0.08769303584619892 -0.9030623749262153 0.0
0.67025 0.11704305137325453 -0.23834779728350558 -0.16593408530250592 0.0 0.0876931761952966 -0.9030640476516683 0.0
0.6707500000000001 0.11704317130795172 -0.2383439325227746 -0.1659309021156609 0.0 0.08769331795912627 -0.9030657289120609 0.0
0.67125 0.1170432920826672 -0.2383400447675969 -0.16592770476276986 0.0 0.08769346114288068 -0.903067418782675 0.0
0.6717500000000001 0.11704341370167348 -0.23833613385141328 -0.16592449309225885 0.0 0.08769360575190432 -0.9030691173395806 0.0
0.67225 0.11704353616933767 -0.23833219960540697 -0.16592126695133522 0.0 0.08769375179169137 -0.9030708246596497 0.0
0.6727500000000001 0.1170436594901215 -0.23832824185847976 -0.16591802618596674 0.0 0.0876938992678894 -0.9030725408205654 0.0
0.67325 0.11704378366858223 -0.23832426043722596 -0.16591477064085206 0.0 0.08769404818629678 -0.9030742659008372 0.0
0.6737500000000001 0.11704390870937274 -0.23832025516590505 -0.16591150015939762 0.0 0.08769419855286531 -0.9030759999798114 0.0
0.67425 0.11704403461724235 -0.238316225866415 -0.16590821458368443 0.0 0.08769435037369966 -0.9030777431376866 0.0
0.6747500000000001 0.11704416139703742 -0.23831217235826108 -0.1659049137544425 0.0 0.0876945036550596 -0.9030794954555272 0.0
0.67525 0.11704428905370175 -0.2383080944585239 -0.1659015975110165 0.0 0.08769465840335999 -0.9030812570152782 0.0
0.6757500000000001 0.11704441759227745 -0.2383039919818295 -0.16589826569133914 0.0 0.08769481462517126 -0.9030830278997798 0.0
0.67625 0.1170445470179057 -0.23829986474031722 -0.16589491813190227 0.0 0.08769497232722123 -0.9030848081927828 0.0
0.6767500000000001 0.11704467733582719 -0.23829571254360934 -0.1658915546677225 0.0 0.08769513151639574 -0.9030865979789617 0.0
0.67725 0.11704480855138304 -0.2382915351987797 -0.165888175132319 0.0 0.08769529219973982 -0.9030883973439298 0.0
0.6777500000000001 0.11704494067001535 -0.2382873325103241 -0.1658847793576796 0.0 0.08769545438445736 -0.9030902063742532 0.0
0.67825 0.11704507369726798 -0.23828310428012717 -0.16588136717423227 0.0 0.0876956180779146 -0.9030920251574658 0.0
0.6787500000000001 0.1170452076387873 -0.2382788503074286 -0.16587793841081633 0.0 0.08769578328763827 -0.9030938537820843 0.0
0.67925 0.11704534250032297 -0.23827457038879457 -0.16587449289464753 0.0 0.08769595002131836 -0.9030956923376237 0.0
0.6797500000000001 0.11704547828772874 -0.23827026431807619 -0.1658710304512914 0.0 0.08769611828680945 -0.9030975409146126 0.0
0.68025 0.11704561500696348 -0.23826593188637457 -0.16586755090462782 0.0 0.08769628809213159 -0.9030993996046109 0.0
0.6807500000000001 0.11704575266409215 -0.23826157288200564 -0.16586405407681806 0.0 0.08769645944547166 -0.903101268500226 0.0
0.68125 0.11704589126528679 -0.23825718709045754 -0.1658605397882717 0.0 0.08769663235518443 -0.9031031476951302 0.0
0.6817500000000001 0.11704603081682745 -0.23825277429435557 -0.16585700785761087 0.0 0.08769680682979475 -0.9031050372840784 0.0
0.68225 0.11704617132510327 -0.23824833427342015 -0.16585345810163907 0.0 0.08769698287799854 -0.9031069373629246 0.0
0.6827500000000001 0.11704631279661339 -0.23824386680442922 -0.16584989033530434 0.0 0.08769716050866394 -0.9031088480286401 0.0
0.68325 0.1170464552379683 -0.2382393716611776 -0.165846304371667 0.0 0.08769733973083349 -0.9031107693793315 0.0
0.6837500000000001 0.11704659865589065 -0.2382348486144368 -0.16584270002186233 0.0 0.0876975205537257 -0.9031127015142569 0.0
0.68425 0.1170467430572165 -0.23823029743190993 -0.16583907709506804 0.0 0.08769770298673618 -0.9031146445338474 0.0
0.6847500000000001 0.11704688844889657 -0.23822571787819083 -0.16583543539846393 0.0 0.08769788703943948 -0.9031165985397244 0.0
0.68525 0.11704703483799746 -0.23822110971471633 -0.16583177473719682 0.0 0.08769807272159069 -0.9031185636347187 0.0
0.6857500000000001 0.11704718223170289 -0.23821647269972554 -0.16582809491434075 0.0 0.0876982600431283 -0.9031205399228923 0.0
0.68625 0.11704733063731494 -0.23821180658820854 -0.1658243957308608 0.0 0.0876984490141749 -0.903122527509557 0.0
0.6867500000000001 0.11704748006225561 -0.2382071111318609 -0.1658206769855701 0.0 0.08769863964503899 -0.9031245265012952 0.0
0.68725 0.11704763051406786 -0.2382023860790376 -0.16581693847509502 0.0 0.08769883194621875 -0.9031265370059802 0.0
0.6877500000000001 0.1170477820004174 -0.23819763117470014 -0.16581317999383224 0.0 0.08769902592840173 -0.9031285591327987 0.0
0.68825 0.11704793452909382 -0.2381928461603695 -0.1658094013339096 0.0 0.08769922160246935 -0.9031305929922708 0.0
0.6887500000000001 0.1170480881080121 -0.2381880307740727 -0.16580560228514157 0.0 0.08769941897949596 -0.903132638696273 0.0
0.68925 0.11704824274521418 -0.2381831847502921 -0.16580178263499065 0.0 0.0876996180707541 -0.903134696358061 0.0
0.6897500000000001 0.11704839844887081 -0.23817830781991148 -0.16579794216852084 0.0 0.08769981888771572 -0.9031367660922911 0.0
